"station_id","longitude","latitude","date","soc","landuse","slope","altitude","precipitation"
"MAR115",-4.74583333333333,32.2291666666667,2023-06-24,5.40000009536743,4,0.788249433040619,1479,161.800003051758
"MAR116",-4.1875,32.2375,2020-04-07,5.5,4,1.53453493118286,1455,146
"MAR117",-12.6125,27.6958333333333,2023-05-16,5.19999980926514,4,0.32646319270134,35,37.7999992370605
"MAR118",-8.3375,31.1291666666667,2021-09-27,24.8999996185303,4,5.99433755874634,1764,524.559997558594
"MAR119",-7.45416666666667,32.5958333333333,2021-08-15,16.2999992370605,1,0.63438469171524,454,355.440002441406
"MAR120",-6.1375,33.8541666666667,2022-05-04,25.3999996185303,1,0.477411061525345,423,513.799987792969
"MAR121",-6.92916666666667,31.1375,2023-01-19,6.80000019073486,4,0.602720677852631,1350,255.559997558594
"MAR122",-4.1875,31.4875,2020-10-22,4.69999980926514,4,0.240554317831993,816,107.199996948242
"MAR123",-4.9375,32.4125,2021-03-02,43.9000015258789,4,13.056170463562,2272,318.799987792969
"MAR124",-8.4625,32.4875,2023-10-07,16,1,0.455040693283081,216,318.239990234375
"MAR125",-6.17916666666667,33.1625,2022-03-15,27.7000007629395,1,1.60616111755371,1006,572.200012207031
"MAR126",-3.92083333333333,31.3875,2020-01-22,4,4,0.359262734651566,829,103.480003356934
"MAR127",-3.90416666666667,34.5708333333333,2020-03-18,33,2,2.92214751243591,892,497.519989013672
"MAR128",-4.30416666666667,34.9541666666667,2020-08-17,46.0999984741211,4,10.3321971893311,1281,522.359985351562
"MAR129",-6.4875,30.3208333333333,2023-07-19,5.80000019073486,4,3.44583606719971,1460,146.080001831055
"MAR130",-7.82916666666667,33.1875,2020-03-14,26.2000007629395,1,0.202018275856972,234,358.799987792969
"MAR131",-6.0125,34.4375,2020-01-27,36.2000007629395,1,0.0362815223634243,15,519.200012207031
"MAR132",-7.4625,32.5541666666667,2022-08-25,15.8999996185303,1,0.725634694099426,412,339.519989013672
"MAR133",-3.20416666666667,32.6958333333333,2022-09-09,8.89999961853027,4,0.796916306018829,1306,246.720001220703
"MAR134",-3.30416666666667,34.7291666666667,2023-06-23,31.1000003814697,4,3.2663049697876,948,366
"MAR135",-3.3375,34.0208333333333,2020-09-21,12.8000001907349,4,3.74795126914978,697,306
"MAR136",-2.47083333333333,32.4458333333333,2021-09-02,6.59999990463257,4,0.0548383630812168,1038,201.720001220703
"MAR137",-3.17083333333333,33.8041666666667,2023-12-29,21.1000003814697,4,1.02903926372528,1429,336.720001220703
"MAR138",-10.1541666666667,29.1291666666667,2021-12-29,25.1000003814697,4,2.68769216537476,530,137.279998779297
"MAR139",-7.9125,33.4208333333333,2023-01-22,25.2000007629395,1,0.851284861564636,99,380.519989013672
"MAR140",-5.3875,32.6541666666667,2020-07-19,16.2999992370605,1,2.65685987472534,1769,354.119995117188
"MAR141",-8.45416666666667,29.6041666666667,2023-10-08,8,4,2.95801401138306,967,198.399993896484
"MAR142",-10.5375,28.5958333333333,2021-12-21,7.40000009536743,4,0.997013449668884,355,93.879997253418
"MAR143",-3.7625,31.8208333333333,2020-08-23,4.59999990463257,4,0.33707183599472,1040,151.520004272461
"MAR144",-1.72916666666667,33.5208333333333,2022-02-26,9.30000019073486,4,0.21005991101265,1120,276
"MAR145",-1.74583333333333,33.2458333333333,2023-12-03,8.19999980926514,4,0.309081345796585,1193,249.199996948242
"MAR146",-5.77083333333333,33.7708333333333,2022-12-26,26.2000007629395,1,1.02773690223694,601,518
"MAR147",-9.17083333333333,29.7875,2020-12-09,25.2999992370605,4,6.52461004257202,834,242.520004272461
"MAR148",-6.02916666666667,34.7875,2020-07-21,34.7000007629395,1,0.75284481048584,57,612.599975585938
"MAR149",-4.50416666666667,30.7458333333333,2020-01-08,3.29999995231628,4,0.303960859775543,635,70.0400009155273
"MAR150",-8.95416666666667,29.6125,2023-04-05,23,4,17.2108707427979,1747,276.200012207031
"MAR151",-4.82916666666667,33.1625,2022-12-12,23.8999996185303,4,7.40568065643311,1998,307.880004882812
"MAR152",-5.24583333333333,30.9375,2022-07-04,6.09999990463257,4,2.9050133228302,1046,103.599998474121
"MAR153",-5.3125,33.5125,2022-05-09,23.7999992370605,1,8.09432506561279,1266,434
"MAR154",-8.3125,31.3791666666667,2022-08-14,16.2000007629395,4,0.824662387371063,719,356.799987792969
"MAR155",-7.04583333333333,32.9375,2023-03-20,23.3999996185303,1,0.59378856420517,787,449.200012207031
"MAR156",-3.80416666666667,33.4958333333333,2021-02-20,15.8000001907349,4,5.08362865447998,1356,249.520004272461
"MAR157",-6.1375,29.9458333333333,2021-03-19,4.09999990463257,4,1.34452760219574,635,76.2399978637695
"MAR158",-11.2375,27.9458333333333,2023-02-17,14.6000003814697,4,4.7655200958252,395,63.560001373291
"MAR159",-9.70416666666667,29.4625,2022-04-27,9.10000038146973,4,1.23241806030273,598,181.199996948242
"MAR160",-7.17083333333333,32.9458333333333,2023-06-09,24,1,0.389890313148499,730,439.480010986328
"MAR161",-4.99583333333333,34.7041666666667,2023-06-21,48.5,4,5.39075708389282,504,839.119995117188
"MAR162",-1.6125,32.3041666666667,2021-03-09,4.40000009536743,4,0.407631427049637,1170,154.479995727539
"MAR163",-7.62083333333333,32.5458333333333,2022-07-03,15.6000003814697,4,0.948332905769348,366,308.279998779297
"MAR164",-9.5375,30.0208333333333,2022-10-10,9.69999980926514,4,0.632527410984039,115,181.199996948242
"MAR165",-2.0875,32.2291666666667,2023-01-05,9.60000038146973,4,2.80659508705139,1134,161.600006103516
"MAR166",-8.8125,29.8708333333333,2023-02-05,13.3999996185303,4,1.93625724315643,1337,287.200012207031
"MAR167",-7.29583333333333,31.7458333333333,2020-11-04,19.7000007629395,1,0.498552650213242,719,368.200012207031
"MAR168",-8.27083333333333,30.8875,2023-01-30,48.7999992370605,4,5.93796396255493,2472,504.200012207031
"MAR169",-7.94583333333333,29.1708333333333,2020-04-27,4.80000019073486,4,0.662340641021729,325,96.5199966430664
"MAR170",-9.49583333333333,29.9291666666667,2023-08-04,6.90000009536743,4,0.569776713848114,131,170.720001220703
"MAR171",-4.5375,33.2208333333333,2023-10-28,8.69999980926514,4,1.38967049121857,1611,210.440002441406
"MAR172",-6.0375,31.4958333333333,2023-05-01,28.6000003814697,4,7.42439031600952,2068,244
"MAR173",-8.12916666666667,31.5041666666667,2023-04-17,10.6000003814697,4,0.865088224411011,538,288.920013427734
"MAR174",-8.80416666666667,31.9125,2023-04-22,17,1,1.0095032453537,307,299.040008544922
"MAR175",-4.1125,31.5958333333333,2023-02-04,8.60000038146973,4,3.56564736366272,928,116.279998779297
"MAR176",-8.5375,29.4791666666667,2023-09-09,6.5,4,0.558307111263275,898,183.399993896484
"MAR177",-2.2625,33.8291666666667,2020-06-14,9.89999961853027,4,0.111195519566536,1075,306.200012207031
"MAR178",-4.39583333333333,32.5041666666667,2021-07-18,14.5,4,7.45733451843262,1773,180.399993896484
"MAR179",-6.74583333333333,33.6125,2023-12-15,33,4,7.82446146011353,223,435.200012207031
"MAR180",-3.52083333333333,33.4541666666667,2020-03-01,14,4,0.559343457221985,981,204
"MAR181",-3.0875,34.5625,2022-02-18,13.6000003814697,4,0.915877461433411,277,220.600006103516
"MAR182",-4.47083333333333,34.1125,2021-05-15,29,1,0.568453073501587,315,512.039978027344
"MAR183",-9.50416666666667,30.8875,2020-09-18,28.6000003814697,4,1.85806214809418,547,287.880004882812
"MAR184",-7.64583333333333,30.5125,2021-01-19,18.3999996185303,4,1.62230491638184,1795,398.399993896484
"MAR185",-2.4125,33.2958333333333,2021-07-24,8.10000038146973,4,0.421074479818344,1188,268.679992675781
"MAR186",-6.27916666666667,33.3208333333333,2023-07-10,26.3999996185303,1,1.26718878746033,895,532.960021972656
"MAR187",-2.37083333333333,34.5625,2022-05-01,18.2999992370605,1,0.509033918380737,639,285.799987792969
"MAR188",-6.92083333333333,33.6041666666667,2022-07-10,46.4000015258789,4,0.380306750535965,352,458.799987792969
"MAR189",-9.62083333333333,29.4291666666667,2021-07-22,19.8999996185303,4,2.2429883480072,1085,203.520004272461
"MAR190",-7.27083333333333,30.7041666666667,2021-05-22,13.6999998092651,4,2.03904485702515,1587,348.799987792969
"MAR191",-7.12916666666667,30.0041666666667,2020-05-05,5.09999990463257,4,1.34080839157104,641,138.679992675781
"MAR192",-5.70416666666667,33.5458333333333,2021-11-26,30.8999996185303,1,2.18811273574829,1141,548.640014648438
"MAR193",-7.9625,29.3708333333333,2020-01-03,4.09999990463257,4,1.39012277126312,438,116.160003662109
"MAR194",-8.9375,29.3708333333333,2021-02-06,11.3000001907349,4,4.62989807128906,1152,199.399993896484
"MAR195",-9.2375,28.4708333333333,2020-03-24,4.19999980926514,4,0.370430827140808,221,64.9199981689453
"MAR196",-8.75416666666667,28.2125,2023-05-31,4.09999990463257,4,0.116267047822475,535,65.8399963378906
"MAR197",-2.37083333333333,32.2125,2022-11-03,4.90000009536743,4,0.90105527639389,1000,167.399993896484
"MAR198",-8.99583333333333,29.1125,2021-09-01,4.30000019073486,4,0.882157921791077,655,138.080001831055
"MAR199",-6.72916666666667,33.2958333333333,2020-12-18,24.8999996185303,4,0.710443496704102,632,449.200012207031
"MAR200",-5.04583333333333,33.2291666666667,2023-07-21,22.7999992370605,1,2.93837237358093,1834,331.399993896484
